date,SPX,QQQ,SEMIS,BOND,GOLD,OIL,USD,CASH,VIX,VIX3M
2011-05-02,104.10733795166016,51.675167083740234,15.4081449508667,67.64453887939453,150.41000366210938,26.698917388916016,17.518348693847656,73.66841888427734,15.989999771118164,18.389999389648438
2011-05-03,103.73283386230467,51.4298095703125,15.335967063903809,67.82406616210938,149.8800048828125,26.419925689697266,17.518348693847656,73.66841888427734,16.700000762939453,19.110000610351562
2011-05-04,103.04499816894533,51.35094451904297,15.386917114257812,67.99636840820312,147.72999572753906,25.99720573425293,17.50999641418457,73.70059204101562,17.079999923706055,19.440000534057617
2011-05-05,102.11260986328124,51.07051086425781,15.446358680725098,68.3338851928711,143.47000122070312,24.255605697631836,17.768970489501953,73.70059204101562,18.200000762939453,19.84000015258789
2011-05-06,102.56355285644533,51.23703384399414,15.514293670654297,68.36980438232422,145.3000030517578,24.17951774597168,17.902633666992188,73.70059204101562,18.399999618530273,19.90999984741211
2011-05-09,102.9609832763672,51.4298095703125,15.4293794631958,68.47030639648438,147.3800048828125,25.067222595214844,17.87757110595703,73.70059204101562,17.15999984741211,19.200000762939453
2011-05-10,103.83984375,51.867950439453125,15.501553535461426,68.13997650146484,147.89999389648438,25.295494079589844,17.860864639282227,73.70059204101562,15.90999984741211,18.3700008392334
2011-05-11,102.74697875976562,51.49113845825195,15.446358680725098,68.38419342041016,146.5399932861328,24.483871459960938,18.027942657470703,73.70059204101562,16.950000762939453,19.049999237060547
2011-05-12,103.23606872558594,51.79784393310547,15.603456497192385,68.23338317871094,146.58999633789062,24.50923538208008,17.994529724121094,73.70059204101562,16.030000686645508,18.440000534057617
2011-05-13,102.44125366210938,51.1844367980957,15.488816261291504,68.49906921386719,145.6300048828125,24.551509857177734,18.11983871459961,73.68450164794922,17.06999969482422,19.06999969482422
2011-05-16,101.7916259765625,50.29938888549805,15.340211868286133,68.66425323486328,145.3699951171875,24.230241775512695,18.061363220214844,73.68450164794922,18.239999771118164,19.8700008392334
2011-05-17,101.7763671875,50.43960189819336,15.140661239624023,68.8653335571289,144.74000549316406,24.2894229888916,18.044652938842773,73.68450164794922,17.549999237060547,19.450000762939453
2011-05-18,102.68579864501952,50.86021041870117,15.471834182739258,68.47030639648438,145.60000610351562,24.779775619506836,18.036298751831055,73.66841888427734,16.229999542236328,18.530000686645508
2011-05-19,102.93038177490234,51.009178161621094,15.340211868286133,68.54214477539062,145.64999389648438,24.585325241088867,17.961111068725586,73.70059204101562,15.520000457763672,18.170000076293945
2011-05-20,102.11260986328124,50.62361526489258,15.242561340332031,68.70731353759766,147.49000549316406,24.81359100341797,18.086423873901367,73.68450164794922,17.43000030517578,19.049999237060547
2011-05-23,100.9280242919922,49.878753662109375,14.945348739624023,68.80070495605469,147.8300018310547,24.416236877441406,18.203380584716797,73.68450164794922,18.270000457763672,19.790000915527344
2011-05-24,100.84396362304688,49.572052001953125,14.8349609375,68.87245178222656,148.58999633789062,24.745960235595703,18.15325355529785,73.68450164794922,17.81999969482422,19.170000076293945
2011-05-25,101.18023681640624,49.76485061645508,14.924121856689451,68.87958526611328,148.5800018310547,25.19403839111328,18.136547088623047,73.68450164794922,17.06999969482422,18.8700008392334
2011-05-26,101.64642333984376,50.071556091308594,14.953843116760254,69.26028442382812,148.22000122070312,25.28704071044922,18.061363220214844,73.68450164794922,16.09000015258789,18.190000534057617
2011-05-27,102.03620147705078,50.32566833496094,15.000547409057615,69.25308227539062,149.6999969482422,25.430763244628903,17.91098976135254,73.68450164794922,15.979999542236328,18.1299991607666
2011-05-31,103.09854125976562,51.14064025878906,15.238313674926758,69.36077880859375,149.63999938964844,25.574487686157227,17.827449798583984,73.68450164794922,15.449999809265137,17.559999465942383
2011-06-01,100.78280639648438,50.02772903442383,14.762781143188477,69.93238830566406,149.91000366210938,25.25322151184082,17.869216918945312,73.66841888427734,18.299999237060547,19.360000610351562
2011-06-02,100.67581939697266,50.13288497924805,14.80948543548584,69.51484680175781,149.5,25.47303581237793,17.752262115478516,73.66841888427734,18.09000015258789,19.31999969482422
2011-06-03,99.67464447021484,49.379276275634766,14.50378704071045,69.7884292602539,150.22000122070312,25.574487686157227,17.61859893798828,73.66841888427734,17.950000762939453,19.469999313354492
2011-06-06,98.61996459960938,48.976192474365234,14.45283317565918,69.74523162841797,150.47999572753906,25.27858543395996,17.668720245361328,73.66841888427734,18.489999771118164,19.959999084472656
2011-06-07,98.55885314941406,48.888553619384766,14.55048656463623,69.87480163574219,150.4199981689453,25.515308380126953,17.5684757232666,73.68450164794922,18.06999969482422,19.5
2011-06-08,98.14614868164062,48.53802490234375,14.244787216186523,70.0259780883789,149.80999755859375,25.726665496826172,17.652013778686523,73.68450164794922,18.790000915527344,19.950000762939453
2011-06-09,98.89511108398438,48.62565994262695,14.287245750427246,69.74523162841797,150.55999755859375,25.870391845703125,17.710491180419922,73.66841888427734,17.770000457763672,19.260000228881836
2011-06-10,97.51943969726562,47.880802154541016,14.05797004699707,69.96841430664062,149.24000549316406,25.599849700927734,17.87757110595703,73.68450164794922,18.860000610351562,20.110000610351562
2011-06-13,97.59587860107422,47.880802154541016,13.947579383850098,69.81719207763672,147.77000427246094,25.430763244628903,17.78567886352539,73.66841888427734,19.610000610351562,20.440000534057617
2011-06-14,98.8339614868164,48.49421310424805,14.198081970214844,69.2628402709961,148.6699981689453,25.608304977416992,17.760618209838867,73.68450164794922,18.260000228881836,19.43000030517578
2011-06-15,97.07615661621094,47.574119567871094,13.943333625793455,70.0115737915039,149.1199951171875,24.923500061035156,18.044652938842773,73.68450164794922,21.31999969482422,21.3799991607666
2011-06-16,97.29016876220705,47.39007568359375,13.80746841430664,70.20597076416016,148.97000122070312,24.82204818725586,18.036298751831055,73.68450164794922,22.729999542236328,22.610000610351562
2011-06-17,97.58049774169922,47.241676330566406,13.722548484802246,70.15557098388672,149.94000244140625,24.712139129638672,17.919343948364258,73.68450164794922,21.850000381469727,22.440000534057617
2011-06-20,98.07969665527344,47.48756408691406,13.769253730773926,70.04757690429688,150.02999877929688,24.57687187194824,17.919343948364258,73.68450164794922,19.989999771118164,21.219999313354492
2011-06-21,99.4237823486328,48.50634765625,14.070708274841309,69.9539794921875,150.75999450683594,24.593778610229492,17.80238914489746,73.66841888427734,18.860000610351562,20.5
2011-06-22,98.82469940185548,48.1550407409668,13.981545448303224,69.92522430419922,150.99000549316406,24.703683853149418,17.869216918945312,73.68450164794922,18.520000457763672,20.719999313354492
2011-06-23,98.54053497314452,48.60296630859375,14.18110179901123,70.29236602783203,148.33999633789062,24.17951774597168,17.961111068725586,73.68450164794922,19.290000915527344,20.93000030517578
2011-06-24,97.39616394042967,47.75983047485352,13.86690616607666,70.58750915527344,146.25999450683594,23.892066955566406,18.06971549987793,73.66841888427734,21.100000381469727,21.920000076293945
2011-06-27,98.26404571533205,48.523929595947266,14.011266708374023,70.31395721435547,145.72999572753906,23.88361167907715,17.986175537109375,73.66841888427734,20.559999465942383,21.5
2011-06-28,99.54669189453124,49.24409484863281,14.12165641784668,69.66603088378906,146.24000549316406,24.306331634521484,17.919343948364258,73.66841888427734,19.170000076293945,20.520000457763672
2011-06-29,100.39922332763672,49.44609451293945,14.096182823181152,69.24845886230469,147.17999267578125,24.745960235595703,17.810741424560547,73.68450164794922,17.270000457763672,19.420000076293945
2011-06-30,101.3592758178711,50.10478591918945,14.469819068908691,69.01091766357422,146.0,24.483871459960938,17.727203369140625,73.68450164794922,16.520000457763672,18.90999984741211
2011-07-01,102.85698699951172,50.860084533691406,14.762781143188477,68.83841705322266,144.92999267578125,24.517690658569336,17.710491180419922,73.66841888427734,15.869999885559082,17.93000030517578
2011-07-05,102.77251434326172,51.11478805541992,14.609929084777832,69.27141571044922,147.6300048828125,24.847410202026367,17.77732276916504,73.66841888427734,16.059999465942383,18.110000610351562
2011-07-06,102.8953628540039,51.28165817260742,14.597190856933594,69.3941421508789,148.91000366210938,24.83895492553711,17.885927200317383,73.68450164794922,16.34000015258789,18.40999984741211
2011-07-07,103.96298217773438,51.9842643737793,14.932612419128418,69.12712097167969,149.14999389648438,25.363128662109375,17.852510452270508,73.66841888427734,15.949999809265137,17.770000457763672
2011-07-08,103.22563934326172,51.843746185302734,14.711831092834473,69.86312866210938,150.25,25.33776473999023,17.8942813873291,73.66841888427734,15.949999809265137,17.959999084472656
2011-07-11,101.3592758178711,50.90399932861328,14.50378704071045,70.3971939086914,151.58999633789062,25.143314361572266,18.136547088623047,73.65238189697266,18.389999389648438,19.979999542236328
2011-07-12,100.92149353027344,50.51756286621094,14.05372428894043,70.49823760986328,152.77000427246094,25.363128662109375,18.12819480895996,73.66841888427734,19.8700008392334,20.93000030517578
2011-07-13,101.2594223022461,50.72834014892578,13.96031665802002,70.61366271972656,154.13999938964844,25.70975685119629,17.936050415039062,73.68450164794922,19.90999984741211,20.850000381469727
2011-07-14,100.5605010986328,50.13991928100586,13.781991958618164,70.20958709716797,154.5399932861328,25.56603240966797,17.936050415039062,73.68450164794922,20.799999237060547,21.59000015258789
2011-07-15,101.1442413330078,50.80739212036133,13.832942008972168,70.49823760986328,155.1999969482422,25.794301986694336,17.902633666992188,73.68450164794922,19.530000686645508,20.940000534057617
2011-07-18,100.3147201538086,50.535133361816406,13.70981216430664,70.45491790771484,156.57000732421875,25.65057945251465,17.944406509399414,73.68450164794922,20.950000762939453,21.84000015258789
2011-07-19,101.94297790527344,51.68566131591797,14.10467529296875,70.72193145751953,154.66000366210938,25.8281192779541,17.902633666992188,73.68450164794922,19.209999084472656,20.5
2011-07-20,101.88153076171876,51.46609878540039,14.002775192260742,70.37556457519531,156.02000427246094,25.912662506103516,17.819093704223633,73.66841888427734,19.09000015258789,20.3700008392334
2011-07-21,103.2947769165039,51.808624267578125,14.108922004699709,69.9858627319336,154.8300018310547,25.78584861755371,17.652013778686523,73.66841888427734,17.559999465942383,19.200000762939453
2011-07-22,103.3638687133789,52.34434509277344,14.346688270568848,70.25285339355469,156.1199951171875,25.99720573425293,17.652013778686523,73.68450164794922,17.520000457763672,19.200000762939453
2011-07-25,102.7878646850586,52.23895263671875,14.210821151733398,70.02914428710938,157.33999633789062,25.870391845703125,17.63530731201172,73.68450164794922,19.350000381469727,20.260000228881836
2011-07-26,102.4037857055664,52.37071990966797,14.257524490356444,70.32503509521484,157.77000427246094,26.07329559326172,17.484933853149414,73.68450164794922,20.229999542236328,20.889999389648438
2011-07-27,100.30705261230467,51.018184661865234,13.790482521057127,70.20958709716797,157.19000244140625,25.895755767822266,17.61859893798828,73.68450164794922,22.979999542236328,22.690000534057617
2011-07-28,100.01516723632812,51.106014251708984,13.714058876037598,70.34671020507812,157.32000732421875,25.811208724975582,17.652013778686523,73.68450164794922,23.739999771118164,22.950000762939453
2011-07-29,99.33164978027344,50.93915939331055,13.612157821655272,71.1982192993164,158.2899932861328,25.599849700927734,17.5684757232666,73.68450164794922,25.25,22.90999984741211
2011-08-01,98.90923309326172,50.701995849609375,13.61640453338623,71.45720672607422,157.72000122070312,25.599849700927734,17.660367965698242,73.68450164794922,23.65999984741211,22.3799991607666
2011-08-02,96.38230895996094,49.41975021362305,13.238524436950684,72.11550903320312,161.52000427246094,25.599849700927734,17.685428619384766,73.68450164794922,24.790000915527344,23.600000381469727
2011-08-03,96.90461730957033,49.89399719238281,13.365900039672852,72.17337036132812,161.49000549316406,25.219404220581055,17.601890563964844,73.68450164794922,23.3799991607666,23.1200008392334
2011-08-04,92.3654556274414,47.575401306152344,12.63986110687256,73.12826538085938,160.63999938964844,24.26405906677246,17.87757110595703,73.68450164794922,31.65999984741211,28.559999465942383
2011-08-05,92.22718048095705,47.27678298950195,12.482763290405272,72.2818374633789,161.75,24.36551094055176,17.727203369140625,73.68450164794922,32.0,29.59000015258789
2011-08-08,86.22105407714844,44.43121719360352,12.007230758666992,73.43209838867188,167.1199951171875,23.460891723632812,17.752262115478516,73.68450164794922,48.0,38.099998474121094
2011-08-09,90.2302703857422,46.57418441772461,12.38935661315918,73.8589096069336,168.61000061035156,23.689163208007812,17.601890563964844,73.68450164794922,35.060001373291016,31.06999969482422
2011-08-10,86.24410247802734,44.66836929321289,12.092148780822754,74.83549499511719,174.5800018310547,23.79061508178711,17.752262115478516,73.68450164794922,42.9900016784668,36.58000183105469
2011-08-11,90.11508178710938,46.63563919067383,12.5464506149292,73.73590087890625,170.75,24.306331634521484,17.727203369140625,73.68450164794922,39.0,33.81999969482422
2011-08-12,90.72181701660156,47.048431396484375,12.516731262207031,74.24952697753906,169.97000122070312,24.272510528564453,17.727203369140625,73.68450164794922,36.36000061035156,32.75
2011-08-15,92.64192199707033,47.74226760864258,12.712039947509766,73.97468566894531,171.8000030517578,24.568416595458984,17.543415069580078,73.68450164794922,31.8700008392334,30.079999923706055
2011-08-16,91.85084533691406,47.3382568359375,12.503995895385742,74.31462860107422,173.9199981689453,24.568416595458984,17.551769256591797,73.68450164794922,32.849998474121094,30.440000534057617
2011-08-17,91.91230010986328,47.057228088378906,12.465781211853027,74.83549499511719,174.4199981689453,24.779775619506836,17.50999641418457,73.68450164794922,31.579999923706055,30.030000686645508
2011-08-18,87.94916534423828,44.74739837646485,11.85013484954834,75.22608184814453,177.72000122070312,24.17106056213379,17.61024284362793,73.65238189697266,42.66999816894531,36.599998474121094
2011-08-19,86.5129165649414,43.939395904541016,11.6123685836792,75.30569458007812,179.9499969482422,24.602231979370117,17.5684757232666,73.68450164794922,43.04999923706055,37.900001525878906
2011-08-22,86.5820541381836,44.09748840332031,11.743988990783691,75.16824340820312,184.58999633789065,24.644506454467773,17.601890563964844,73.65238189697266,42.439998626708984,38.2599983215332
2011-08-23,89.4314956665039,45.91546630859375,12.198293685913086,74.86443328857422,177.6699981689453,24.89813995361328,17.526702880859375,73.68450164794922,36.27000045776367,34.790000915527344
2011-08-24,90.69110107421876,46.27556610107422,12.155835151672363,74.06141662597656,171.64999389648438,24.644506454467773,17.560121536254883,73.68450164794922,35.900001525878906,34.79999923706055
2011-08-25,89.30858612060547,45.520263671875,11.845888137817385,74.51718139648438,172.36000061035156,24.75441551208496,17.61024284362793,73.65238189697266,39.7599983215332,36.61000061035156
2011-08-26,90.60662078857422,46.6619987487793,12.087900161743164,74.75590515136719,177.47000122070312,25.03340721130371,17.50999641418457,73.68450164794922,35.59000015258789,34.40999984741211
2011-08-29,93.21029663085938,47.961822509765625,12.470026016235352,74.2640151977539,173.88999938964844,25.117950439453125,17.484933853149414,73.68450164794922,32.279998779296875,31.979999542236328
2011-08-30,93.45609283447266,48.27801513671875,12.453043937683104,74.777587890625,179.10000610351562,25.456127166748047,17.551769256591797,73.68450164794922,32.88999938964844,32.470001220703125
2011-08-31,93.87081909179688,48.35704803466797,12.380864143371582,74.5099868774414,177.72000122070312,25.498395919799805,17.601890563964844,73.68450164794922,31.6200008392334,31.670000076293945
2011-09-01,92.88772583007812,47.91791534423828,12.206785202026367,75.10372924804688,177.8699951171875,25.32085609436035,17.677078247070312,73.68450164794922,31.81999969482422,31.989999771118164
2011-09-02,90.51445770263672,46.79374694824219,11.918067932128906,75.79249572753906,183.2400054931641,25.18558692932129,17.727203369140625,73.68450164794922,33.91999816894531,33.790000915527344
2011-09-06,89.85389709472656,46.80253219604492,11.8756103515625,75.89397430419922,182.8999938964844,25.101043701171875,18.00288200378418,73.66841888427734,37.0,35.380001068115234
2011-09-07,92.38848876953124,47.98817443847656,12.244998931884766,75.48800659179688,177.0800018310547,25.329309463500977,17.902633666992188,73.65238189697266,33.380001068115234,32.959999084472656
2011-09-08,91.4284210205078,47.76861953735352,12.18130874633789,75.85771942138672,181.80999755859375,25.16022300720215,18.086423873901367,73.65238189697266,34.31999969482422,33.709999084472656
2011-09-09,89.03211975097656,46.7059211730957,12.109131813049316,76.22748565673828,180.6999969482422,24.762868881225582,18.303627014160156,73.66841888427734,38.52000045776367,36.63999938964844
2011-09-12,89.6081314086914,47.303131103515625,12.368125915527344,75.99549102783203,176.6699981689453,24.703683853149418,18.311981201171875,73.66841888427734,38.59000015258789,37.060001373291016
2011-09-13,90.42998504638672,47.935489654541016,12.580418586730955,75.7707290649414,178.5399932861328,24.62759780883789,18.25350570678711,73.65238189697266,36.90999984741211,36.060001373291016
2011-09-14,91.6818618774414,48.62054443359375,12.873382568359377,75.81422424316406,177.2100067138672,24.50923538208008,18.203380584716797,73.65238189697266,34.599998474121094,34.959999084472656
2011-09-15,93.26405334472656,49.34071350097656,13.060198783874512,75.24872589111328,174.39999389648438,24.610689163208008,18.094776153564453,73.65238189697266,31.969999313354492,33.52000045776367
2011-09-16,93.8160400390625,49.79296112060547,13.132376670837402,75.39369201660156,176.02999877929688,24.500782012939453,18.161609649658203,73.65238189697266,30.979999542236328,32.95000076293945
2011-09-19,92.88188934326172,49.81056213378906,13.038969039916992,76.00999450683594,173.30999755859375,24.086517333984375,18.26185607910156,73.66841888427734,32.72999954223633,33.810001373291016
2011-09-20,92.77379608154295,49.59059143066406,12.937071800231934,76.11148071289062,175.77999877929688,24.044246673583984,18.26185607910156,73.66841888427734,32.86000061035156,33.619998931884766
2011-09-21,90.04086303710938,48.72829818725586,12.699300765991213,76.43777465820312,173.58999633789062,23.689163208007812,18.40387535095215,73.66841888427734,37.31999969482422,36.189998626708984
2011-09-22,87.1303482055664,47.14449691772461,12.363882064819336,77.14830017089844,169.0500030517578,22.8521785736084,18.596019744873047,73.65238189697266,41.349998474121094,39.150001525878906
2011-09-23,87.65531158447266,47.64604568481445,12.618632316589355,76.51020812988281,159.8000030517578,22.446365356445312,18.545894622802734,73.66841888427734,41.25,39.54999923706055
2011-09-26,89.73978424072266,48.20036697387695,12.652596473693848,76.19127655029297,157.5800018310547,22.522457122802734,18.529184341430664,73.66841888427734,39.02000045776367,38.029998779296875
2011-09-27,90.743408203125,48.70188903808594,12.91584014892578,75.68372344970703,160.6300048828125,22.90290641784668,18.420581817626953,73.65238189697266,37.709999084472656,37.209999084472656
2011-09-28,88.89055633544922,47.98038864135742,12.57192611694336,75.6982421875,156.22000122070312,22.285734176635746,18.487415313720703,73.66841888427734,41.08000183105469,39.52000045776367
2011-09-29,89.59309387207031,47.40846252441406,12.474272727966309,75.6982421875,157.6999969482422,22.547822952270508,18.445642471313477,73.66841888427734,38.84000015258789,38.18000030517578
2011-09-30,87.35423278808594,46.1854362487793,12.07516384124756,76.1767578125,158.05999755859375,21.770017623901367,18.637786865234375,73.66841888427734,42.959999084472656,41.2400016784668
2011-10-03,84.86829376220703,44.9975700378418,11.752479553222656,76.88216400146484,160.9600067138672,21.660112380981445,18.804866790771484,73.66841888427734,45.45000076293945,43.380001068115234
2011-10-04,86.72888946533203,45.92144012451172,11.535943031311035,76.4898681640625,157.63999938964844,21.61783790588379,18.72968292236328,73.66841888427734,40.81999969482422,40.45000076293945
2011-10-05,88.33467102050781,47.10050964355469,11.896838188171388,76.17021179199219,159.4600067138672,21.922197341918945,18.67120361328125,73.66841888427734,37.810001373291016,38.310001373291016
2011-10-06,89.93280029296875,47.89240646362305,12.049688339233398,75.63990783691406,160.49000549316406,22.378732681274418,18.554243087768555,73.65238189697266,36.27000045776367,37.040000915527344
2011-10-07,89.33061218261719,47.57563400268555,12.14309787750244,75.24761199951172,159.17999267578125,22.277280807495117,18.604372024536133,73.66841888427734,36.20000076293945,37.310001373291016
2011-10-10,92.3183135986328,49.22103118896485,12.487010955810549,74.45577239990234,163.27000427246094,22.77609062194824,18.311981201171875,73.65238189697266,33.02000045776367,34.790000915527344
2011-10-11,92.41098022460938,49.555389404296875,12.491256713867188,74.70276641845703,162.10000610351562,22.94517517089844,18.295270919799805,73.66841888427734,32.86000061035156,34.060001373291016
2011-10-12,93.22156524658205,49.80177688598633,12.59740161895752,74.44847869873047,163.25999450683594,22.98744773864746,18.178316116333008,73.65238189697266,31.260000228881836,32.970001220703125
2011-10-13,93.03632354736328,50.25932312011719,12.873382568359377,74.74634552001953,162.3000030517578,23.038177490234375,18.16996192932129,73.66841888427734,30.700000762939453,32.709999084472656
2011-10-14,94.62665557861328,51.19200134277344,12.996511459350586,74.37582397460938,163.39999389648438,23.562345504760746,18.086423873901367,73.65238189697266,28.239999771118164,30.389999389648438
2011-10-17,92.82015228271484,50.40010070800781,12.73751449584961,74.8625259399414,162.6199951171875,23.224170684814453,18.203380584716797,73.65238189697266,33.38999938964844,33.599998474121094
2011-10-18,94.6343994140625,51.02481842041016,12.94980812072754,74.78267669677734,161.83999633789062,23.35098648071289,18.178316116333008,73.66841888427734,31.559999465942383,31.979999542236328
2011-10-19,93.51496887207033,50.03933334350586,12.839415550231934,74.8989028930664,159.8699951171875,22.89444923400879,18.19502639770508,73.66841888427734,34.439998626708984,34.38999938964844
2011-10-20,93.92414093017578,49.79296112060547,12.665334701538086,74.74634552001953,157.77000427246094,22.86063575744629,18.161609649658203,73.66841888427734,34.779998779296875,34.20000076293945
2011-10-21,95.70748901367188,50.41769027709961,13.013495445251465,74.60831451416016,159.52000427246094,22.978994369506836,17.994529724121094,73.65238189697266,31.31999969482422,31.969999313354492
2011-10-24,96.8809814453125,51.46474075317383,13.42534065246582,74.57195281982422,161.02000427246094,23.342531204223633,17.9527587890625,73.65238189697266,29.260000228881836,30.469999313354492
2011-10-25,94.99723815917967,50.452884674072266,13.293719291687012,75.21127319335938,165.58999633789062,23.418622970581055,17.969467163085938,73.66841888427734,32.220001220703125,32.36000061035156
2011-10-26,95.9622573852539,50.39128494262695,13.348916053771973,74.65910339355469,167.39999389648438,23.28335189819336,17.969467163085938,73.66841888427734,29.860000610351562,30.940000534057617
2011-10-27,99.30512237548828,51.781517028808594,13.803220748901367,73.75833129882812,169.5500030517578,23.900522232055664,17.668720245361328,73.65238189697266,25.459999084472656,27.030000686645508
2011-10-28,99.281982421875,51.8607063293457,13.815958976745604,74.20148468017578,169.6199951171875,23.799068450927734,17.677078247070312,73.65238189697266,24.530000686645508,26.520000457763672
2011-10-31,96.888671875,50.9896354675293,13.476289749145508,75.19674682617188,167.33999633789062,23.435529708862305,18.019590377807617,73.6363525390625,29.959999084472656,30.3700008392334
2011-11-01,94.18663787841795,49.660987854003906,13.089920043945312,76.09869384765625,167.3800048828125,23.15653610229492,18.21173095703125,73.66841888427734,34.77000045776367,34.02000045776367
2011-11-02,95.72293853759766,50.08332443237305,13.081426620483398,75.91666412353516,169.05999755859375,23.30026054382324,18.16996192932129,73.65238189697266,32.7400016784668,32.880001068115234
2011-11-03,97.46773529052734,51.12159729003906,13.4423246383667,75.55997467041016,171.72000122070312,23.587711334228516,18.086423873901367,73.6363525390625,30.5,31.6200008392334
2011-11-04,96.8732452392578,50.857627868652344,13.552716255187988,75.78563690185547,170.85000610351562,23.663799285888672,18.136547088623047,73.65238189697266,30.15999984741211,31.229999542236328
2011-11-07,97.47545623779295,51.218379974365234,13.561206817626951,75.87300872802734,174.97999572753906,24.01042938232422,18.11983871459961,73.66841888427734,29.850000381469727,31.3799991607666
2011-11-08,98.72608947753906,51.80792236328125,13.650371551513672,75.53084564208984,173.52999877929688,24.12879180908203,18.036298751831055,73.66841888427734,27.479999542236328,29.520000457763672
2011-11-09,95.08218383789062,49.986534118652344,13.055951118469238,76.20059204101562,172.07000732421875,23.596162796020508,18.353750228881836,73.65238189697266,36.15999984741211,35.4900016784668
2011-11-10,95.97770690917967,49.960147857666016,13.174837112426758,75.8293228149414,171.13999938964844,23.570798873901367,18.303627014160156,73.66841888427734,32.810001373291016,33.75
2011-11-11,97.78424835205078,50.9016227722168,13.590928077697754,75.47994232177734,173.9600067138672,23.799068450927734,18.11983871459961,73.65238189697266,30.040000915527344,31.600000381469727
2011-11-14,96.85781860351562,50.58487319946289,13.459307670593262,75.95307159423828,173.1999969482422,23.545438766479492,18.245147705078125,73.66841888427734,31.1299991607666,32.720001220703125
2011-11-15,97.33646392822266,51.14799880981445,13.646124839782717,75.85115814208984,173.36000061035156,23.714521408081055,18.353750228881836,73.65238189697266,31.219999313354492,32.52000045776367
2011-11-16,95.79241943359376,50.30331802368164,13.556962966918944,76.12781524658203,171.50999450683594,23.655344009399418,18.412229537963867,73.66841888427734,33.5099983215332,34.38999938964844
2011-11-17,94.27156066894533,49.12425231933594,13.081426620483398,76.2806167602539,167.10000610351562,23.10580825805664,18.43729019165039,73.66841888427734,34.5099983215332,35.31999969482422
2011-11-18,94.17119598388672,48.74589157104492,12.94131565093994,75.99674987792969,167.6199951171875,23.07198905944824,18.38716697692871,73.66841888427734,32.0,34.20000076293945
2011-11-21,92.38009643554688,47.813209533691406,12.635614395141602,76.20787811279297,163.5,22.90290641784668,18.420581817626953,73.66841888427734,32.90999984741211,34.779998779296875
2011-11-22,92.01721954345705,47.97159194946289,12.444552421569824,76.4408187866211,165.30999755859375,23.055084228515625,18.412229537963867,73.65238189697266,31.969999313354492,34.2400016784668
2011-11-23,89.98682403564453,46.88932418823242,12.087900161743164,76.70287322998047,164.8300018310547,22.70845413208008,18.62108039855957,73.66841888427734,33.97999954223633,35.869998931884766
2011-11-25,89.81696319580078,46.5285758972168,11.994492530822754,76.21512603759766,163.39999389648438,22.522457122802734,18.72968292236328,73.66841888427734,34.470001220703125,36.45000076293945
2011-11-28,92.41869354248048,48.1475715637207,12.35963535308838,76.22235870361328,166.6300048828125,22.80145263671875,18.65449333190918,73.66841888427734,32.130001068115234,33.939998626708984
2011-11-29,92.68116760253906,47.84840393066406,12.334160804748535,76.07679748535156,166.8800048828125,23.097354888916016,18.587663650512695,73.6363525390625,30.639999389648438,33.209999084472656
2011-11-30,96.49494934082033,49.616981506347656,13.021986961364746,75.63274383544922,170.1300048828125,23.367895126342773,18.42893409729004,73.65238189697266,27.799999237060547,30.579999923706055
2011-12-01,96.4795379638672,49.960147857666016,13.077181816101074,75.61089324951172,169.6300048828125,23.28335189819336,18.420581817626953,73.6363525390625,27.40999984741211,30.030000686645508
2011-12-02,96.39459991455078,49.81935119628906,12.992264747619627,75.94644165039062,169.82000732421875,23.486255645751953,18.479063034057617,73.65238189697266,27.520000457763672,29.850000381469727
2011-12-05,97.44451904296876,50.364891052246094,13.18332862854004,75.902587890625,167.32000732421875,23.35944175720215,18.479063034057617,73.65238189697266,27.84000015258789,29.899999618530273
2011-12-06,97.47545623779295,50.22411346435547,13.20455837249756,75.70570373535156,168.17999267578125,23.486255645751953,18.462352752685547,73.66841888427734,28.1299991607666,30.15999984741211
2011-12-07,97.8382797241211,50.22411346435547,13.310702323913574,76.04853057861328,169.39999389648438,23.28335189819336,18.43729019165039,73.65238189697266,28.670000076293945,30.6200008392334
2011-12-08,95.69204711914062,49.379417419433594,12.94980812072754,76.43502044677734,165.97999572753906,22.98744773864746,18.537538528442383,73.65238189697266,30.59000015258789,32.09000015258789
2011-12-09,97.31330108642578,50.17131423950195,13.106904029846191,75.90995788574219,166.39999389648438,23.07198905944824,18.479063034057617,73.6363525390625,26.3799991607666,29.530000686645508
2011-12-12,95.89276885986328,49.60819625854492,12.695056915283203,76.17250061035156,161.99000549316406,22.77609062194824,18.67120361328125,73.6363525390625,25.670000076293945,30.170000076293945
2011-12-13,94.99723815917967,49.062652587890625,12.470026016235352,76.52257537841797,158.4499969482422,22.86908721923828,18.854991912841797,73.6363525390625,25.40999984741211,30.170000076293945
2011-12-14,93.98587799072266,48.29714584350586,12.253490447998049,76.84347534179688,152.88999938964844,22.057466506958008,18.89676094055176,73.65238189697266,26.040000915527344,30.420000076293945
2011-12-15,94.32559204101562,48.16518020629883,12.363882064819336,76.77780151367188,152.3300018310547,21.94755744934082,18.84663772583008,73.6363525390625,25.110000610351562,29.459999084472656
2011-12-16,94.46541595458984,48.413143157958984,12.363882064819336,77.14979553222656,155.22999572753906,22.125102996826172,18.788158416748047,73.65238189697266,24.290000915527344,29.030000686645508
