date,SPX,QQQ,SEMIS,BOND,GOLD,OIL,USD,CASH,VIX_HEDGE,VIX,VIX3M,BREADTH,CREDIT,VXN
2008-10-02,80.9283218383789,31.641376495361328,9.807887077331543,58.863975524902344,82.33000183105469,26.026399612426758,20.645984649658203,73.6441650390625,633840.0,45.2599983215332,36.4900016784668,27.026872634887695,27.968156814575195,49.529998779296875
2008-10-03,79.83573150634766,31.150609970092773,9.722970008850098,59.086952209472656,82.58999633789062,25.418813705444336,20.563003540039062,73.6441650390625,633840.0,45.13999938964844,37.29999923706055,26.340009689331055,27.866619110107422,49.7599983215332
2008-10-06,75.76944732666016,30.014102935791016,9.527660369873047,59.5655517578125,84.27999877929688,24.33680534362793,20.811948776245117,73.62811279296875,633840.0,52.04999923706055,39.130001068115234,25.414228439331055,26.854700088500977,55.36000061035156
2008-10-07,72.37600708007812,28.111318588256836,8.895030975341797,59.519657135009766,87.2699966430664,24.636438369750977,20.662580490112305,73.61209106445312,633840.0,53.68000030517578,40.54999923706055,23.704504013061523,26.40123176574707,58.5099983215332
2008-10-08,70.55268096923828,27.88746452331543,8.950226783752441,58.759056091308594,89.41999816894531,24.994333267211914,20.596193313598633,73.54804229736328,633840.0,57.529998779296875,42.220001220703125,23.502931594848633,25.297916412353516,63.27000045776367
2008-10-09,65.62535858154297,27.138399124145508,8.712459564208984,58.16901779174805,89.9000015258789,23.829097747802734,20.704071044921875,73.66015625,633840.0,63.91999816894531,48.0099983215332,21.800683975219727,24.709043502807617,69.66000366210938
2008-10-10,64.03358459472656,26.966209411621094,8.619050025939941,57.487117767333984,83.22000122070312,22.77206039428711,20.737262725830078,73.72428894042969,633840.0,69.94999694824219,50.90999984741211,21.50951385498047,23.060871124267578,71.58000183105469
2008-10-13,73.33109283447266,30.2465763092041,9.446989059448242,57.09370422363281,81.98999786376953,24.037174224853516,20.72066879272461,73.43592071533203,633840.0,54.9900016784668,42.380001068115234,23.89116668701172,25.890172958374023,60.27000045776367
2008-10-14,72.24578094482422,28.937868118286133,8.703969955444336,56.824913024902344,82.19999694824219,23.59604835510254,20.712369918823242,73.5641098022461,633840.0,55.130001068115234,42.9900016784668,23.674646377563477,26.05937957763672,62.77000045776367
2008-10-15,65.13336944580078,26.34628677368164,8.109552383422852,57.29043197631836,83.30999755859375,22.522361755371094,20.953020095825195,73.58007049560547,633840.0,69.25,49.45000076293945,21.56177520751953,24.922252655029297,72.93000030517578
2008-10-16,67.84664154052734,27.775531768798828,8.483185768127441,57.303550720214844,79.29000091552734,22.097885131835938,21.060894012451172,73.54804229736328,633840.0,67.61000061035156,48.7400016784668,22.22625160217285,23.978010177612305,72.38999938964844
2008-10-17,67.44145202636719,27.809967041015625,8.343071937561035,57.664146423339844,77.20999908447266,22.347579956054688,21.094087600708008,73.38784790039062,633840.0,70.33000183105469,51.130001068115234,21.875347137451172,23.69036102294922,71.26000213623047
2008-10-20,71.49327087402344,28.584867477416992,8.576595306396484,57.72315216064453,78.5,22.797029495239258,21.260055541992188,73.5641098022461,633840.0,52.970001220703125,43.619998931884766,23.219223022460938,24.16415786743164,59.650001525878906
2008-10-21,69.35882568359375,27.103960037231445,8.215697288513184,58.33291244506836,76.02999877929688,21.98136329650879,21.608579635620117,73.5641098022461,633840.0,53.11000061035156,43.790000915527344,22.420364379882812,24.025394439697266,60.06999969482422
2008-10-22,65.58193969726562,26.35489845275879,7.833572864532471,58.77873229980469,71.70999908447266,20.94097328186035,21.86582374572754,73.46794128417969,633840.0,69.6500015258789,49.83000183105469,20.986892700195312,23.82573699951172,63.209999084472656
2008-10-23,66.34165954589844,26.251577377319336,7.79111385345459,58.85741424560547,70.6500015258789,21.024206161499023,21.741352081298828,73.5641098022461,633840.0,67.80000305175781,49.7599983215332,20.85251235961914,24.228450775146484,69.83999633789062
2008-10-24,62.977210998535156,25.407814025878906,7.79111385345459,58.608299255371094,72.20999908447266,20.183570861816406,22.305627822875977,73.48400115966797,633840.0,79.12999725341797,55.29999923706055,20.016315460205078,23.622669219970703,78.81999969482422
2008-10-27,60.741416931152344,24.701807022094727,7.761392593383789,58.57548141479492,72.18000030517578,20.033754348754883,22.305627822875977,73.59610748291016,633840.0,80.05999755859375,62.84000015258789,19.038272857666016,22.421228408813477,79.16000366210938
2008-10-28,67.83939361572266,27.431140899658203,8.585084915161133,58.103431701660156,73.79000091552734,20.583078384399414,22.048383712768555,73.58007049560547,633840.0,66.95999908447266,54.380001068115234,21.315393447875977,22.675058364868164,66.19999694824219
2008-10-29,67.34740447998047,27.362255096435547,8.190221786499023,58.18862533569336,74.0,21.798255920410156,21.691560745239258,73.49999237060547,633840.0,69.95999908447266,57.81999969482422,21.2332763671875,23.707263946533203,69.12999725341797
2008-10-30,69.67723083496094,28.274900436401367,8.653017044067383,57.742828369140625,72.70999908447266,20.899356842041016,21.666667938232422,73.59610748291016,633840.0,62.900001525878906,53.75,21.935073852539062,24.35707664489746,63.189998626708984
2008-10-31,70.06068420410156,28.317951202392578,8.810113906860352,57.62482452392578,71.33999633789062,21.132404327392578,21.990297317504883,73.51602172851562,633840.0,59.88999938964844,53.56999969482422,22.397964477539062,24.367218017578125,60.29999923706055
2008-11-03,70.26326751708984,28.257678985595703,8.576595306396484,57.716957092285156,71.0999984741211,20.899356842041016,22.09817123413086,73.49518585205078,633840.0,53.68000030517578,51.20000076293945,22.353168487548828,24.5654239654541,56.220001220703125
2008-11-04,72.65097045898438,29.05841636657715,8.937488555908203,58.407901763916016,75.4800033569336,21.84819221496582,21.633472442626953,73.52725982666016,633840.0,47.72999954223633,46.2599983215332,23.234155654907227,24.84217071533203,51.25
2008-11-05,69.59765625,27.543062210083008,8.394022941589355,58.71715545654297,72.80000305175781,21.2822208404541,21.708154678344727,73.559326171875,633840.0,54.560001373291016,49.720001220703125,21.98733901977539,24.637157440185547,55.43000030517578
2008-11-06,65.74112701416016,26.31184196472168,7.621279716491699,58.53947448730469,72.22000122070312,20.35003089904785,22.01519012451172,73.67155456542969,633840.0,63.68000030517578,56.13999938964844,20.845043182373047,24.637157440185547,62.70000076293945
2008-11-07,67.91177368164062,26.854272842407227,8.00340461730957,58.328914642333984,72.5,20.374998092651367,21.965402603149414,73.67155456542969,633840.0,56.099998474121094,52.61000061035156,21.434850692749023,24.893444061279297,55.13999938964844
2008-11-10,67.02180480957031,26.492666244506836,7.68496561050415,58.388099670410156,73.58000183105469,20.508169174194336,21.981996536254883,73.65553283691406,633840.0,59.97999954223633,54.04999923706055,21.03915023803711,24.896854400634766,58.439998626708984
2008-11-11,64.95246887207031,25.91579818725586,7.60004997253418,58.605308532714844,72.05000305175781,20.116981506347656,22.322221755981445,73.65553283691406,633840.0,61.439998626708984,55.630001068115234,20.3970890045166,24.852447509765625,60.83000183105469
2008-11-12,62.09447479248047,24.71901512145996,7.281612396240234,58.96721649169922,70.0,19.52604103088379,22.37201499938965,73.67155456542969,633840.0,66.45999908447266,59.099998474121094,19.36677360534668,24.500484466552734,64.63999938964844
2008-11-13,65.96542358398438,26.225746154785156,7.960947513580322,58.53947448730469,72.1500015258789,19.892257690429688,22.01519012451172,73.67155456542969,633840.0,59.83000183105469,54.099998474121094,20.695716857910156,24.370634078979492,58.029998779296875
2008-11-14,62.67330551147461,24.95149040222168,7.260383129119873,59.118560791015625,73.30000305175781,19.767412185668945,22.197751998901367,73.67155456542969,633840.0,66.30999755859375,59.290000915527344,19.74753761291504,24.073345184326172,66.05000305175781
2008-11-17,61.841243743896484,24.426280975341797,7.11177921295166,59.36862564086914,72.6500015258789,19.317962646484375,22.181154251098633,73.70360565185547,633840.0,69.1500015258789,62.5099983215332,19.157732009887695,23.700881958007812,68.5999984741211
2008-11-18,63.00616455078125,24.40045738220215,6.98440408706665,59.8292350769043,72.51000213623047,19.026657104492188,22.247541427612305,73.62342071533203,633840.0,67.63999938964844,61.38999938964844,19.12039566040039,23.201993942260742,68.30999755859375
2008-11-19,58.96876525878906,23.126190185546875,6.48764181137085,60.47412872314453,72.26000213623047,18.810251235961914,22.322221755981445,73.60736846923828,633840.0,74.26000213623047,66.48999786376953,17.881044387817383,22.40923309326172,74.66000366210938
2008-11-20,54.59135055541992,22.006898880004883,6.241383075714111,61.69150924682617,73.44999694824219,17.85309600830078,22.47159194946289,73.65553283691406,633840.0,80.86000061035156,69.23999786376953,16.66408348083496,21.664316177368164,80.63999938964844
2008-11-21,57.53615188598633,22.962596893310547,6.474903583526611,61.12561798095703,78.8499984741211,18.161046981811523,22.36371612548828,73.63951110839844,633840.0,72.66999816894531,64.3499984741211,17.604801177978516,21.87957763671875,71.19999694824219
2008-11-24,61.52287673950195,24.366018295288086,6.98440408706665,60.55306625366211,80.91000366210938,19.409517288208008,21.8160343170166,73.65553283691406,633840.0,64.69999694824219,59.5,18.874013900756836,21.978673934936523,62.91999816894531
2008-11-25,61.97871398925781,24.254085540771484,6.789095401763916,61.59282684326172,80.87000274658203,18.76031494140625,21.55878448486328,73.67155456542969,633840.0,60.900001525878906,57.9900016784668,19.15025520324707,22.207622528076172,59.709999084472656
2008-11-26,64.37361907958984,25.270042419433594,7.196695804595947,61.967857360839844,80.37999725341797,19.35957908630371,21.799434661865234,73.70360565185547,633840.0,54.91999816894531,53.72999954223633,20.0312442779541,22.723609924316406,55.2599983215332
2008-11-28,65.18399047851562,25.072019577026367,7.06082820892334,62.0928955078125,80.30999755859375,18.518943786621094,22.031787872314453,73.47911834716797,633840.0,55.279998779296875,54.18000030517578,20.240299224853516,22.638179779052734,56.04999923706055
2008-12-01,59.41015625,23.186458587646484,6.593786239624023,62.93342208862305,75.6500015258789,17.94464874267578,22.156261444091797,73.68128204345703,633840.0,68.51000213623047,62.38999938964844,18.403654098510742,22.171255111694336,66.3499984741211
2008-12-02,61.69651794433594,23.961349487304688,6.708424091339111,63.263492584228516,76.94999694824219,17.952970504760742,22.031787872314453,73.74542236328125,633840.0,62.97999954223633,59.650001525878906,19.09799575805664,22.40955924987793,62.47999954223633
2008-12-03,63.17976760864258,24.641525268554688,7.005633354187012,63.36259460449219,76.18000030517578,17.744892120361328,22.06498146057129,73.63314056396484,633840.0,60.720001220703125,58.5,19.620620727539062,22.413002014160156,61.7400016784668
2008-12-04,61.71826171875,23.94413948059082,6.712670803070068,63.7586784362793,75.5,16.812702178955078,22.006895065307617,73.60105895996094,633840.0,63.63999938964844,61.290000915527344,19.008405685424805,22.28177261352539,62.59000015258789
2008-12-05,63.62115478515625,24.917049407958984,6.882503986358643,63.08526611328125,74.5199966430664,16.396549224853516,22.09817123413086,73.60105895996094,633840.0,59.93000030517578,58.060001373291016,19.740079879760742,22.29214096069336,58.959999084472656
2008-12-08,65.84245300292969,25.898576736450195,7.094794750213623,62.847557067871094,76.19999694824219,17.153955459594727,21.724754333496094,73.61711120605469,633840.0,58.4900016784668,56.599998474121094,20.456802368164062,22.551145553588867,57.16999816894531
2008-12-09,64.7571029663086,25.83830451965332,7.400496959686279,63.3823356628418,76.33000183105469,16.7794132232666,21.782838821411133,73.58500671386719,633840.0,58.90999984741211,57.77000045776367,20.202964782714844,22.38193702697754,56.59000015258789
2008-12-10,65.19847106933594,25.75221061706543,7.366530895233154,63.32290267944336,79.75,17.28712272644043,21.658367156982422,73.63314056396484,633840.0,55.72999954223633,56.15999984741211,20.456802368164062,22.36465835571289,53.81999969482422
2008-12-11,63.62836456298828,25.046199798583984,7.260383129119873,63.70586395263672,80.6500015258789,17.83644676208496,21.17706871032715,73.55293273925781,633840.0,55.779998779296875,56.09000015258789,19.911785125732422,22.191987991333008,52.060001373291016
2008-12-12,64.38813781738281,25.55417251586914,7.7274250984191895,63.88413619995117,80.80999755859375,18.22763442993164,21.12727928161621,73.58500671386719,633840.0,54.279998779296875,55.13999938964844,20.068574905395508,22.499343872070312,51.90999984741211
2008-12-15,63.49092102050781,25.10646629333496,7.442955493927002,64.02275848388672,82.5999984741211,17.711917877197266,20.75970458984375,73.56900787353516,633840.0,56.7599983215332,56.40999984741211,19.695281982421875,22.38193702697754,54.709999084472656
2008-12-16,66.47917938232422,26.31184196472168,7.89725923538208,65.0395278930664,84.45999908447266,17.965547561645508,20.258464813232422,73.61711120605469,633840.0,52.369998931884766,52.90999984741211,20.889835357666016,22.79633903503418,50.220001220703125
2008-12-17,65.835205078125,25.9932861328125,7.833572864532471,65.48188018798828,85.43000030517578,17.720373153686523,20.016197204589844,73.56900787353516,633840.0,49.84000015258789,51.56999969482422,20.777849197387695,23.379985809326172,48.040000915527344
2008-12-18,64.60514068603516,25.536956787109375,7.336809158325195,65.92425537109375,83.87000274658203,17.4498291015625,20.358713150024414,73.5208511352539,633840.0,47.34000015258789,49.79999923706055,20.412015914916992,24.737173080444336,46.029998779296875
2008-12-19,64.32725524902344,25.746484756469727,7.468430042266846,65.70636749267578,82.62999725341797,17.331470489501953,20.667808532714844,73.56900787353516,633840.0,44.93000030517578,43.400001525878906,20.526845932006836,24.571420669555664,43.5
2008-12-22,63.503021240234375,25.186023712158203,7.2985968589782715,65.53473663330078,83.45999908447266,16.84111785888672,20.659454345703125,73.66521453857422,633840.0,44.560001373291016,43.709999084472656,19.896404266357422,25.55567741394043,41.90999984741211
2008-12-23,62.84654998779297,25.056686401367188,7.043846130371094,65.50167083740234,82.62999725341797,16.90875244140625,20.64274787902832,73.58500671386719,633840.0,45.02000045776367,44.47999954223633,19.603700637817383,25.928638458251953,43.290000915527344
2008-12-24,63.21125030517578,25.12567710876465,7.158482551574707,65.43566131591797,83.45999908447266,16.646665573120117,20.634395599365234,73.66521453857422,633840.0,44.209999084472656,43.959999084472656,19.716279983520508,25.5211181640625,43.310001373291016
2008-12-26,63.57596206665039,25.117048263549805,7.094794750213623,65.78560638427734,85.5999984741211,16.90875244140625,20.52579116821289,73.66521453857422,633840.0,43.380001068115234,46.11000061035156,19.971450805664062,26.008075714111328,43.150001525878906
2008-12-29,63.39362716674805,24.91010856628418,7.154238700866699,65.93077087402344,86.3499984741211,17.09474754333496,20.62604331970215,73.40518951416016,633840.0,43.900001525878906,46.540000915527344,19.73879051208496,26.18334197998047,43.689998626708984
2008-12-30,64.89618682861328,25.42745018005371,7.434462547302246,66.02352142333984,85.9000015258789,17.19620132446289,20.534147262573242,73.6620101928711,633840.0,41.630001068115234,44.40999984741211,20.36172866821289,26.263338088989258,41.66999816894531
2008-12-31,65.82257843017578,25.643016815185547,7.476922035217285,65.2945785522461,86.5199966430664,17.914823532104492,20.62604331970215,73.50153350830078,633840.0,40.0,43.18000030517578,20.864574432373047,26.433752059936523,40.790000915527344
2009-01-02,67.80658721923828,26.75529670715332,7.80385160446167,64.36014556884766,86.2300033569336,18.54044532775879,20.81818199157715,73.51753234863281,633840.0,39.189998626708984,40.560001373291016,21.577579498291016,26.35029411315918,39.11000061035156
2009-01-05,67.72636413574219,26.746685028076172,7.761392593383789,64.24750518798828,84.4800033569336,18.73489761352539,21.043739318847656,73.51753234863281,633840.0,39.08000183105469,40.81999969482422,21.69015884399414,27.62309455871582,39.06999969482422
2009-01-06,68.17857360839844,27.01397705078125,8.135025024414062,64.20775604248047,85.12999725341797,19.225252151489258,21.01032257080078,73.53366088867188,633840.0,38.560001373291016,40.310001373291016,22.193012237548828,27.856088638305664,39.709999084472656
2009-01-07,66.13622283935547,26.246580123901367,7.6722307205200195,64.22102355957031,82.75,18.244543075561523,20.87666130065918,73.64596557617188,633840.0,43.38999938964844,43.810001373291016,21.457494735717773,27.35183334350586,43.52000045776367
2009-01-08,66.40608978271484,26.52250099182129,7.667983055114746,64.39324951171875,84.45999908447266,18.312177658081055,20.667808532714844,73.56571197509766,633840.0,42.560001373291016,43.16999816894531,21.63011360168457,26.955400466918945,43.22999954223633
2009-01-09,64.98371124267578,25.92755699157715,7.4387078285217285,64.69153594970703,83.91999816894531,18.100820541381836,20.98526382446289,73.61383819580078,633840.0,42.81999969482422,44.880001068115234,21.05971908569336,27.35183334350586,43.84000015258789
2009-01-12,63.42280197143555,25.453323364257812,7.243400573730469,65.09574890136719,80.76000213623047,17.280746459960938,21.08551025390625,73.58173370361328,633840.0,45.84000015258789,47.349998474121094,20.376731872558594,26.757160186767578,44.459999084472656
2009-01-13,63.53949737548828,25.46194839477539,7.3113322257995605,65.14214324951172,80.87999725341797,17.568193435668945,21.327775955200195,73.67806243896484,633840.0,43.27000045776367,47.13999938964844,20.384248733520508,26.65978240966797,43.11000061035156
2009-01-14,61.54088592529297,24.685922622680664,6.992895603179932,65.5066146850586,79.79000091552734,17.323015213012695,21.41131591796875,73.69412994384766,633840.0,49.13999938964844,50.68000030517578,19.6112003326416,26.31897735595703,47.79999923706055
2009-01-15,61.56278991699219,25.0911808013916,7.149991035461426,65.45355224609375,80.38999938964844,17.306106567382812,21.402963638305664,73.71014404296875,633840.0,51.0,51.709999084472656,19.74629783630371,26.214624404907227,48.33000183105469
2009-01-16,62.044193267822266,25.36709213256836,7.476922035217285,64.85052490234375,82.70999908447266,17.38219451904297,21.219175338745117,73.6620101928711,633840.0,46.11000061035156,48.95000076293945,20.0164852142334,26.426780700683594,44.189998626708984
2009-01-20,58.76911163330078,24.10822868347168,6.975912570953369,64.7511215209961,84.5199966430664,16.84111785888672,21.82901382446289,73.53366088867188,633840.0,56.650001525878906,54.869998931884766,18.733081817626953,25.974695205688477,54.45000076293945
2009-01-21,61.307464599609375,25.134292602539062,7.13725471496582,64.17459106445312,84.1500015258789,16.90875244140625,21.63687515258789,73.6620101928711,633840.0,46.41999816894531,49.959999084472656,19.6412296295166,25.978160858154297,47.349998474121094
2009-01-22,60.35922622680664,24.798015594482422,6.946191310882568,63.75050735473633,84.58000183105469,16.68893814086914,21.620166778564453,73.67806243896484,633840.0,47.290000915527344,50.130001068115234,19.220928192138672,25.908613204956055,45.83000183105469
2009-01-23,60.6218376159668,24.918731689453125,7.247644901275635,63.76374816894531,88.52999877929688,17.46674156188965,21.611814498901367,73.6620101928711,633840.0,47.27000045776367,49.36000061035156,19.40855598449707,25.49477195739746,46.599998474121094
2009-01-26,61.03759765625,25.09980583190918,7.277366638183594,63.60472106933594,88.94999694824219,17.500558853149414,21.327775955200195,73.64596557617188,633840.0,45.689998626708984,47.470001220703125,19.483617782592773,25.560834884643555,45.0
2009-01-27,61.657596588134766,25.280872344970703,7.549102306365967,64.0221939086914,88.37999725341797,17.02711296081543,21.302715301513672,73.61383819580078,633840.0,42.25,45.18000030517578,19.74629783630371,25.79732894897461,43.099998474121094
2009-01-28,63.74372100830078,26.168981552124023,7.710441589355469,63.611331939697266,87.41999816894531,17.432924270629883,21.37790298461914,73.58173370361328,633840.0,39.65999984741211,42.20000076293945,20.549354553222656,26.711942672729492,39.16999816894531
2009-01-29,61.672183990478516,25.505064010620117,7.3113322257995605,62.782955169677734,89.5,17.22156524658203,21.54498291015625,73.58173370361328,633840.0,42.630001068115234,43.529998779296875,19.74629783630371,26.047725677490234,42.58000183105469
2009-01-30,60.41756820678711,25.056686401367188,7.183958053588867,62.75637435913086,91.30999755859375,17.12010955810547,21.67864418029785,73.64596557617188,633840.0,44.84000015258789,44.599998474121094,19.123363494873047,26.165958404541016,44.93000030517578
2009-02-02,60.23524475097656,25.358470916748047,7.392005443572998,63.2655029296875,88.83999633789062,16.79039192199707,21.661937713623047,73.69091033935547,633840.0,45.52000045776367,43.90999984741211,19.078330993652344,25.60845947265625,46.470001220703125
2009-02-03,61.081363677978516,25.75510597229004,7.455691814422607,62.720584869384766,88.47000122070312,16.59593963623047,21.394611358642578,73.62667083740234,633840.0,43.060001373291016,42.2400016784668,19.3935546875,25.654130935668945,42.880001068115234
2009-02-04,60.782283782958984,25.78959083557129,7.587314128875732,62.40153121948242,89.18000030517578,16.68893814086914,21.595104217529297,73.67485046386719,633840.0,43.849998474121094,42.130001068115234,19.288484573364258,25.633068084716797,42.81999969482422
2009-02-05,61.68680191040039,26.358675003051758,7.863293647766113,62.54777908325195,90.12000274658203,17.060930252075195,21.661937713623047,73.64275360107422,633840.0,43.72999954223633,42.599998474121094,19.671247482299805,25.422290802001953,43.29999923706055
2009-02-06,63.44466781616211,27.0484676361084,8.020387649536133,62.16903305053711,89.58999633789062,17.187746047973633,21.478147506713867,73.53035736083984,633840.0,43.369998931884766,43.380001068115234,20.271663665771484,25.935157775878906,41.95000076293945
2009-02-09,63.53218078613281,27.160554885864258,8.05010986328125,62.04273986816406,88.31999969482422,17.09474754333496,21.336132049560547,73.62667083740234,633840.0,43.63999938964844,43.43000030517578,20.309185028076172,26.135393142700195,43.5099983215332
2009-02-10,60.6218376159668,26.160358428955078,7.68496561050415,62.87343215942383,90.20999908447266,16.874937057495117,21.58675193786621,73.61064147949219,633840.0,46.66999816894531,46.060001373291016,19.22843360900879,25.9632625579834,45.86000061035156
2009-02-11,60.97922897338867,26.039642333984375,7.570329189300537,63.35856628417969,92.29000091552734,16.773483276367188,21.620166778564453,73.59456634521484,633840.0,44.529998779296875,45.06999969482422,19.40105438232422,25.903547286987305,44.58000183105469
2009-02-12,61.02301788330078,26.358675003051758,7.617035388946533,63.33860397338867,93.16999816894531,16.798845291137695,21.703706741333008,73.59456634521484,633840.0,41.25,42.65999984741211,19.491117477416992,25.82276725769043,41.9900016784668
2009-02-13,60.36653137207031,26.23796272277832,7.689213275909424,62.840187072753906,92.55000305175781,16.494489669799805,21.63687515258789,73.65880584716797,633840.0,42.93000030517578,42.470001220703125,19.295982360839844,25.924619674682617,43.11000061035156
2009-02-17,57.78437805175781,25.194650650024414,7.18820333480835,63.89677810668945,95.44999694824219,15.572962760925293,22.062929153442383,73.65880584716797,633840.0,48.65999984741211,46.0,18.297780990600586,25.264211654663086,47.5
2009-02-18,57.645790100097656,25.211896896362305,7.192450523376465,63.43164825439453,96.91000366210938,15.479961395263672,22.163177490234375,73.67485046386719,633840.0,48.459999084472656,46.970001220703125,18.162694931030273,25.11316680908203,46.68000030517578
2009-02-19,57.025814056396484,24.823881149291992,6.848536968231201,63.07946014404297,95.7699966430664,15.8604097366333,22.03786849975586,73.67485046386719,633840.0,47.08000183105469,45.630001068115234,17.915019989013672,25.2396297454834,45.20000076293945
2009-02-20,56.47145462036133,24.892866134643555,6.920715808868408,63.258888244628906,97.80000305175781,15.682867050170898,21.728769302368164,73.67485046386719,633840.0,49.29999923706055,47.029998779296875,17.757404327392578,24.870779037475586,47.18000030517578
2009-02-23,54.450965881347656,24.022005081176758,6.648983001708984,63.31863021850586,97.7300033569336,15.530689239501953,21.92926597595215,73.65880584716797,633840.0,52.619998931884766,50.43000030517578,17.066930770874023,24.245500564575195,50.060001373291016
2009-02-24,56.51519775390625,24.815263748168945,6.9674201011657715,63.07946014404297,94.7300033569336,15.826593399047852,21.81230926513672,73.61064147949219,633840.0,45.4900016784668,45.11000061035156,17.839969635009766,24.589746475219727,44.04999923706055
2009-02-25,56.070255279541016,24.65144157409668,7.2094340324401855,62.507938385009766,93.1500015258789,16.012588500976562,22.07963752746582,73.57854461669922,633840.0,44.66999816894531,44.400001525878906,17.629819869995117,24.470308303833008,43.95000076293945
2009-02-26,55.15848922729492,23.961650848388672,7.099040508270264,62.34842300415039,93.05999755859375,16.35076141357422,22.062929153442383,73.59456634521484,633840.0,44.65999984741211,44.18000030517578,17.292083740234375,23.985549926757812,43.869998931884766
2009-02-27,53.92579650878906,23.737459182739258,6.992895603179932,62.29523468017578,92.62999725341797,16.15631103515625,22.12140655517578,73.64275360107422,633840.0,46.349998474121094,45.209999084472656,16.976863861083984,23.62371063232422,45.279998779296875
2009-03-02,51.49681854248047,22.970064163208008,6.682949066162109,62.9202995300293,90.93000030517578,15.344691276550293,22.34696388244629,73.68609619140625,633840.0,52.650001525878906,48.66999816894531,16.05372428894043,23.133359909057617,50.91999816894531
2009-03-03,51.11023712158203,22.95283317565918,6.763620853424072,62.84029006958008,90.04000091552734,15.446144104003906,22.338611602783203,73.67005157470703,633840.0,50.93000030517578,48.5099983215332,15.888604164123535,23.225664138793945,49.36000061035156
2009-03-04,52.321067810058594,23.565017700195312,7.05233907699585,62.52046203613281,88.98999786376953,15.987226486206055,22.213302612304688,73.67005157470703,633840.0,47.560001373291016,44.720001220703125,16.38395118713379,23.222131729125977,45.65999984741211
2009-03-05,50.18387985229492,22.857975006103516,6.9674201011657715,63.25346374511719,91.98999786376953,15.85195541381836,22.330257415771484,73.68609619140625,633840.0,50.16999816894531,46.70000076293945,15.633424758911133,22.121397018432617,48.08000183105469
2009-03-06,50.27140808105469,22.676910400390625,6.8442912101745605,62.95362854003906,92.29000091552734,16.23240089416504,22.221656799316406,73.67005157470703,633840.0,49.33000183105469,46.47999954223633,15.565876960754395,22.014875411987305,47.9900016784668
2009-03-09,49.68058395385742,22.194055557250977,6.755128860473633,62.98025131225586,90.56999969482422,16.139404296875,22.34696388244629,73.67005157470703,633840.0,49.68000030517578,46.529998779296875,15.453299522399902,21.887035369873047,48.7599983215332
2009-03-10,52.64201354980469,23.565017700195312,7.319824695587158,62.52046203613281,88.13999938964844,16.097129821777344,22.221656799316406,73.67005157470703,633840.0,44.369998931884766,42.40999984741211,16.53404998779297,22.97002410888672,43.83000183105469
2009-03-11,52.984825134277344,23.92715072631836,7.434462547302246,62.96688461303711,89.22000122070312,15.589868545532227,21.979389190673828,73.67005157470703,633840.0,43.61000061035156,42.5,16.62411880493164,23.335756301879883,42.810001373291016
2009-03-12,55.07097244262695,24.720415115356445,7.68496561050415,63.14677429199219,91.0999984741211,16.316946029663086,21.870790481567383,73.63790893554688,633840.0,41.18000030517578,40.70000076293945,17.292083740234375,23.72280502319336,40.77000045776367
2009-03-13,55.501312255859375,24.780773162841797,7.799605846405029,63.10012435913086,91.30000305175781,16.173219680786133,21.895851135253906,73.62189483642578,633840.0,42.36000061035156,41.83000183105469,17.487211227416992,23.77605628967285,41.25
2009-03-16,55.333553314208984,24.366901397705078,7.544855117797852,62.740352630615234,90.80000305175781,16.528303146362305,21.82901382446289,73.60579681396484,633840.0,43.7400016784668,42.2400016784668,17.367130279541016,23.910993576049805,43.540000915527344
2009-03-17,57.025814056396484,25.289499282836914,7.8420610427856445,62.620384216308594,90.04000091552734,16.88338851928711,21.79560089111328,73.65400695800781,633840.0,40.79999923706055,39.97999954223633,17.967552185058594,23.77605628967285,40.36000061035156
2009-03-18,58.30228805541992,25.608516693115234,8.075584411621094,64.76594543457031,93.08999633789062,17.09474754333496,21.09386444091797,73.67005157470703,633840.0,40.060001373291016,39.900001525878906,18.620506286621094,24.3228759765625,39.79999923706055
2009-03-19,57.580169677734375,25.59127426147461,7.982175350189209,64.54610443115234,94.3499984741211,17.4498291015625,20.843242645263672,73.62189483642578,633840.0,43.68000030517578,43.150001525878906,18.447887420654297,24.109817504882812,42.459999084472656
2009-03-20,56.354042053222656,25.201766967773438,7.701951503753662,64.54610443115234,93.58999633789062,17.686553955078125,21.018678665161133,73.65400695800781,633840.0,45.88999938964844,46.279998779296875,17.884233474731445,24.06366729736328,44.65999984741211
2009-03-23,60.40192794799805,26.68727684020996,8.181730270385742,64.32621002197266,92.08000183105469,18.05854606628418,20.910078048706055,73.67005157470703,633840.0,43.22999954223633,42.33000183105469,19.372703552246094,24.560781478881836,42.0099983215332
2009-03-24,59.21175765991211,26.194978713989258,7.973683834075928,64.23290252685547,90.94999694824219,17.762645721435547,21.14398956298828,73.65400695800781,633840.0,42.93000030517578,43.63999938964844,18.95713996887207,24.60693359375,42.16999816894531
2009-03-25,59.836219787597656,26.315887451171875,7.990667343139648,63.846405029296875,91.9800033569336,17.492103576660156,20.976909637451172,73.68609619140625,633840.0,42.25,41.900001525878906,19.1686954498291,24.738325119018555,41.349998474121094
